0.000000000000000000e+00 7.002218449999999606e-05 1.537701380000000041e-03
0.000000000000000000e+00 1.601864749999999866e-04 3.496691020000000042e-03
0.000000000000000000e+00 2.492565569999999971e-04 5.445552690000000050e-03
0.000000000000000000e+00 3.407463660000000080e-04 7.435454779999999680e-03
0.000000000000000000e+00 4.300036010000000204e-04 9.385822060000000022e-03
0.000000000000000000e+00 5.227370629999999714e-04 1.141200910000000034e-02
0.000000000000000000e+00 6.122565760000000168e-04 1.337283149999999969e-02
0.000000000000000000e+00 7.038842340000000392e-04 1.536704189999999956e-02
0.000000000000000000e+00 7.938604279999999895e-04 1.732365329999999842e-02
0.000000000000000000e+00 8.843438050000000357e-04 1.929526960000000138e-02
0.000000000000000000e+00 9.734936989999999971e-04 2.124118180000000161e-02
0.000000000000000000e+00 1.065334760000000028e-03 2.324320070000000099e-02
0.000000000000000000e+00 1.155223269999999932e-03 2.519833579999999906e-02
0.000000000000000000e+00 1.248576769999999898e-03 2.723946229999999954e-02
0.000000000000000000e+00 1.338190690000000014e-03 2.917984280000000125e-02
