0.000000000000000000e+00 -4.958433719999999748e-07 1.557423380000000053e-03
0.000000000000000000e+00 -4.155161429999999892e-07 3.527893529999999878e-03
0.000000000000000000e+00 -2.689048810000000032e-07 5.480500900000000002e-03
0.000000000000000000e+00 -6.991892739999999632e-07 7.486272050000000212e-03
0.000000000000000000e+00 -6.357177979999999838e-07 9.436435389999999271e-03
0.000000000000000000e+00 -4.430445170000000026e-07 1.145438200000000080e-02
0.000000000000000000e+00 -5.329203689999999987e-07 1.340507659999999948e-02
0.000000000000000000e+00 -6.986283280000000259e-07 1.540195020000000026e-02
0.000000000000000000e+00 -7.272803290000000137e-07 1.735671839999999855e-02
0.000000000000000000e+00 -5.795468039999999720e-07 1.932219749999999903e-02
0.000000000000000000e+00 -6.351579339999999481e-07 2.127921379999999849e-02
0.000000000000000000e+00 -7.963743569999999530e-07 2.327121260000000053e-02
0.000000000000000000e+00 -4.767508870000000188e-07 2.521046869999999870e-02
0.000000000000000000e+00 -5.817944569999999918e-07 2.724723279999999997e-02
0.000000000000000000e+00 -3.166590310000000100e-07 2.920135810000000151e-02
0.000000000000000000e+00 -3.093507190000000148e-07 3.120413240000000088e-02
0.000000000000000000e+00 -5.997674460000000295e-07 3.315197009999999722e-02
0.000000000000000000e+00 -2.998043900000000142e-07 3.499162019999999679e-02
0.000000000000000000e+00 -5.769513479999999811e-08 3.694503069999999917e-02
0.000000000000000000e+00 1.849705529999999890e-07 3.894519400000000242e-02
