2.599719999999999800e+02 -5.042852930000000233e-01 7.645156620000000592e-08 -8.359395627362511586e+05
2.600185000000000173e+02 -4.961380320000000066e-01 6.670533410000000302e-08 -5.787988158795349300e+05
2.599759000000000242e+02 -5.074525149999999929e-01 8.625354790000000574e-08 -8.655295953316952800e+05
2.599427999999999770e+02 -5.163701379999999785e-01 9.655663060000000035e-08 -5.027216164746683789e+05
2.599794999999999732e+02 -5.244894049999999641e-01 1.127072529999999960e-07 -2.452809556650747254e+05
2.600222999999999729e+02 -5.386141209999999457e-01 1.702931180000000061e-07 -1.646669727611869457e+05
2.599655999999999949e+02 -5.475830099999999812e-01 2.247599540000000008e-07 -1.097569737839893933e+05
2.599282000000000039e+02 -5.556883430000000290e-01 2.986079539999999881e-07 -8.504949457018540124e+04
2.599676999999999794e+02 -5.655357749999999628e-01 4.143926750000000092e-07 -5.093570836421409331e+04
2.600136999999999716e+02 -5.768656680000000536e-01 6.368278459999999872e-07 -3.374406145668706449e+04
2.599658999999999764e+02 -5.858335550000000058e-01 9.025897790000000298e-07 -2.396071548665808587e+04
2.599535999999999945e+02 -5.940109199999999978e-01 1.243871949999999960e-06 -1.450129125015280624e+04
2.599975999999999772e+02 -6.082289220000000052e-01 2.224336499999999875e-06 -9.124173043710610727e+03
2.600375000000000227e+02 -6.171489070000000243e-01 3.201957699999999875e-06 -6.411049443331224211e+03
2.600405999999999835e+02 -6.252306340000000073e-01 4.462551160000000132e-06 -4.101046273098866550e+03
2.599870000000000232e+02 -6.381958079999999756e-01 7.623981959999999970e-06 -2.703419744050863756e+03
2.599818999999999960e+02 -6.463091659999999905e-01 1.062512820000000079e-05 -1.901475321789588634e+03
2.600258000000000038e+02 -6.552383379999999757e-01 1.532104609999999860e-05 -1.173580124770540579e+03
2.600419999999999732e+02 -6.692941310000000144e-01 2.729789600000000072e-05 -7.665558924715552394e+02
2.599911000000000172e+02 -6.773036919999999572e-01 3.774665920000000002e-05 -5.463462688911537271e+02
2.600011000000000081e+02 -6.861317700000000297e-01 5.390505270000000329e-05 -3.697333296243084533e+02
2.600550999999999817e+02 -6.971608940000000310e-01 8.373499530000000498e-05 -2.518766248768930325e+02
2.600507999999999811e+02 -7.065600819999999782e-01 1.210516299999999935e-04 -1.863419979869944711e+02
2.600025999999999726e+02 -7.142268330000000054e-01 1.621950710000000023e-04 -1.409912908102736537e+02
2.600185000000000173e+02 -7.225005540000000170e-01 2.208775680000000000e-04 -9.986758679306446140e+01
2.600756999999999834e+02 -7.352355689999999777e-01 3.483965700000000022e-04 -7.504865955562584645e+01
2.600744000000000256e+02 -7.423012890000000308e-01 4.425450870000000037e-04 -6.179540855916791031e+01
2.600513000000000261e+02 -7.499656550000000088e-01 5.665731689999999867e-04 -5.004518963639863216e+01
2.600704999999999814e+02 -7.592525509999999977e-01 7.521433719999999620e-04 -4.176772931547760237e+01
2.601061000000000263e+02 -7.670068549999999874e-01 9.377963660000000192e-04 -3.661530892242427626e+01
2.600575999999999794e+02 -7.732218779999999736e-01 1.107534739999999941e-03 -3.169537621740424171e+01
2.600303000000000111e+02 -7.834578819999999943e-01 1.430484180000000027e-03 -2.804796759210052315e+01
2.600573999999999728e+02 -7.901187929999999859e-01 1.667967019999999937e-03 -2.590388130999979310e+01
2.600892000000000053e+02 -7.957583270000000430e-01 1.885677020000000020e-03 -2.376594133009708898e+01
2.600455000000000041e+02 -8.040484860000000067e-01 2.234502209999999784e-03 -2.223007099067242009e+01
2.600258999999999787e+02 -8.094581800000000271e-01 2.477852490000000216e-03 -2.102990111028084641e+01
2.600645999999999844e+02 -8.159145629999999816e-01 2.784862160000000156e-03 -2.002758903454154904e+01
2.600769000000000233e+02 -8.211216279999999923e-01 3.044856759999999864e-03 -1.894843288374093859e+01
2.600147999999999797e+02 -8.298178539999999659e-01 3.503798460000000139e-03 -1.803437162752110723e+01
2.600054000000000087e+02 -8.355535619999999719e-01 3.821841590000000111e-03 -1.751612249128358201e+01
2.600396000000000072e+02 -8.405146009999999723e-01 4.105068600000000116e-03 -1.686791428902010637e+01
2.600534000000000106e+02 -8.478450990000000465e-01 4.539650959999999742e-03 -1.638333806954195282e+01
2.599871999999999730e+02 -8.526660249999999941e-01 4.833908819999999801e-03 -1.596524192400505093e+01
2.599836000000000240e+02 -8.584605159999999513e-01 5.196852959999999702e-03 -1.547119813628200191e+01
2.600262000000000171e+02 -8.665161860000000216e-01 5.717541139999999904e-03 -1.515907727274349170e+01
2.600783000000000129e+02 -8.712129790000000540e-01 6.027374840000000386e-03 -1.483783695002425063e+01
2.600262999999999920e+02 -8.765565539999999878e-01 6.387506509999999957e-03 -1.454764345846845153e+01
2.599995999999999867e+02 -8.829530829999999719e-01 6.827201710000000388e-03 -1.431555640940065999e+01
2.600303000000000111e+02 -8.879627599999999621e-01 7.177148080000000062e-03 -1.411176787092240659e+01
2.600484999999999900e+02 -8.924935229999999553e-01 7.498210830000000097e-03 -1.384036254021359724e+01
2.599796000000000049e+02 -9.006544990000000528e-01 8.087861280000000624e-03 -1.361616312279387309e+01
2.599864000000000033e+02 -9.055694290000000368e-01 8.448824199999999812e-03 -1.349432568560471957e+01
2.600325000000000273e+02 -9.100167329999999666e-01 8.778392649999999450e-03 -1.334288115857478019e+01
