1.030366999999999962e+02 1.462139610000000056e-06 1.559401279999999938e-03 3.243997928065850390e-04
1.030326000000000022e+02 2.098002200000000006e-06 3.519521490000000058e-03 -2.000042962858920794e-04
1.030441000000000003e+02 1.707610110000000004e-06 5.471440010000000118e-03 -7.824242227360039186e-05
1.030443000000000069e+02 1.550887270000000036e-06 7.474481780000000186e-03 5.909912953778198802e-05
1.029993000000000052e+02 1.666038689999999968e-06 9.422927060000000840e-03 -3.597453458687259465e-06
1.030250000000000057e+02 1.658736050000000007e-06 1.145287409999999964e-02 1.438339796014311174e-04
1.030731999999999999e+02 1.939593009999999873e-06 1.340552090000000050e-02 -7.561249596668222218e-06
1.031492999999999967e+02 1.924426709999999852e-06 1.541131370000000007e-02 -1.068107601347464497e-04
1.032539000000000016e+02 1.716024849999999895e-06 1.736244539999999906e-02 7.262383000540271788e-05
1.033126000000000033e+02 1.859262049999999906e-06 1.933476220000000106e-02 1.513338969603589290e-04
1.032339999999999947e+02 2.156974930000000173e-06 2.130202059999999897e-02 -2.274598230898408104e-04
1.031218999999999966e+02 1.700862529999999911e-06 2.330726439999999955e-02 -4.378007204136953086e-05
1.030490999999999957e+02 1.615485719999999902e-06 2.525739390000000112e-02 1.015932023210364040e-04
1.031230000000000047e+02 1.822196849999999901e-06 2.729208840000000094e-02 -1.521423090241360749e-05
1.031560000000000059e+02 1.792425290000000031e-06 2.924891160000000004e-02 9.026668026142041501e-05
1.031453999999999951e+02 1.973293909999999953e-06 3.125262570000000156e-02 -7.900869142377459845e-05
1.031076000000000050e+02 1.819944889999999927e-06 3.319353900000000107e-02 -9.211058390645512624e-06
1.031414000000000044e+02 1.803093430000000036e-06 3.502302040000000033e-02 3.894737815250355807e-05
1.030249000000000024e+02 1.878924910000000069e-06 3.697004439999999892e-02 3.998570100255915939e-05
1.030163000000000011e+02 1.958683800000000086e-06 3.896472969999999897e-02 -8.311053475716859563e-05
1.029975000000000023e+02 1.796910049999999931e-06 4.091121880000000294e-02 5.768126845653838371e-05
1.030204999999999984e+02 1.913184920000000096e-06 4.292703560000000335e-02 1.290646234024218470e-05
1.030083999999999946e+02 1.938462060000000175e-06 4.488552269999999955e-02 -2.407075360348772362e-05
1.029145000000000039e+02 1.890159570000000008e-06 4.689221059999999774e-02 -1.395754269822651824e-04
1.029911000000000030e+02 1.619408769999999952e-06 4.883202770000000248e-02 1.613094362157729725e-04
1.029758000000000067e+02 1.940147709999999917e-06 5.082037350000000175e-02 -5.890509566166951663e-05
1.029248999999999938e+02 1.825002450000000096e-06 5.277513240000000078e-02 7.435975067278446915e-05
1.029054000000000002e+02 1.972733450000000190e-06 5.476183889999999832e-02 -3.339612059500796863e-05
1.029470000000000027e+02 1.907578299999999801e-06 5.671281849999999791e-02 -3.496003948064422184e-05
1.030194000000000045e+02 1.836802200000000076e-06 5.873730419999999980e-02 4.395531183441616708e-05
1.031466999999999956e+02 1.922181890000000157e-06 6.067972449999999712e-02 -1.045740977989939520e-04
1.032510999999999939e+02 1.712657509999999952e-06 6.268332179999999698e-02 1.342394949402847743e-04
1.032489999999999952e+02 1.974415370000000166e-06 6.463325359999999575e-02 -2.442208733207174763e-05
1.032133999999999929e+02 1.926669629999999856e-06 6.658827650000000153e-02 -9.645245046170163549e-05
1.031383000000000010e+02 1.739056940000000080e-06 6.853340789999999572e-02 7.034821426388571173e-05
1.031289000000000016e+02 1.880053269999999901e-06 7.053767099999999624e-02 -1.664162392809273344e-04
1.030837999999999965e+02 1.552573419999999898e-06 7.250550690000000242e-02 5.449944877634602846e-05
1.030566000000000031e+02 1.662670039999999932e-06 7.452564879999999670e-02 -2.609501607971728658e-06
1.030314999999999941e+02 1.657614610000000078e-06 7.646296510000000213e-02 -4.130174817350274179e-05
1.030722999999999985e+02 1.575041520000000009e-06 7.846222890000000005e-02 1.281230730654123423e-04
1.030558000000000050e+02 1.825004689999999963e-06 8.041319030000000645e-02 -2.018354405457175899e-04
1.030078000000000031e+02 1.426743140000000038e-06 8.238638959999999845e-02 2.039619696519987847e-04
1.030242999999999967e+02 1.823874860000000093e-06 8.433347670000000684e-02 -7.551233099154010275e-05
1.029830999999999932e+02 1.602558849999999929e-06 8.726433590000000351e-02 -4.591122658426196782e-05
1.029491000000000014e+02 1.512683570000000049e-06 8.922192419999999680e-02 1.282203458161901798e-04
1.029467000000000070e+02 1.773319079999999998e-06 9.125463990000000358e-02 -1.505361859955111443e-04
1.029034999999999940e+02 1.478979739999999930e-06 9.320991289999999707e-02 1.688617318516090948e-04
1.028744999999999976e+02 1.816570090000000029e-06 9.520912460000000022e-02 -5.084867242221881572e-05
1.028712000000000018e+02 1.717147129999999906e-06 9.716439609999999449e-02 -1.581097167837334963e-04
1.029279999999999973e+02 1.418876770000000099e-06 9.905087320000000028e-02 8.045251427679055427e-05
1.030096999999999952e+02 1.575594389999999979e-06 1.009988250000000004e-01 0.000000000000000000e+00
