0.000000000000000000e+00 2.897460399999999964e-05 4.915334009999999679e-04
0.000000000000000000e+00 7.898842440000000296e-05 1.343966119999999995e-03
0.000000000000000000e+00 9.750576709999999876e-05 1.649763170000000025e-03
0.000000000000000000e+00 9.762210769999999532e-05 1.661288020000000051e-03
0.000000000000000000e+00 9.669741049999999890e-05 1.642914120000000047e-03
0.000000000000000000e+00 9.696765669999999747e-05 1.647531980000000026e-03
0.000000000000000000e+00 9.761078569999999746e-05 1.652754559999999916e-03
0.000000000000000000e+00 9.710637790000000412e-05 1.647825570000000005e-03
0.000000000000000000e+00 9.744790099999999520e-05 1.648066359999999977e-03
0.000000000000000000e+00 9.793099610000000207e-05 1.664383919999999975e-03
0.000000000000000000e+00 9.865170200000000160e-05 1.674424519999999968e-03
0.000000000000000000e+00 9.845172089999999711e-05 1.674245310000000049e-03
0.000000000000000000e+00 9.804558520000000417e-05 1.660417009999999929e-03
0.000000000000000000e+00 9.813272729999999847e-05 1.664800780000000053e-03
0.000000000000000000e+00 9.728893659999999762e-05 1.652378379999999919e-03
0.000000000000000000e+00 9.818267850000000224e-05 1.667286270000000034e-03
0.000000000000000000e+00 9.838940640000000653e-05 1.668443209999999951e-03
0.000000000000000000e+00 9.812096170000000591e-05 1.666713949999999896e-03
0.000000000000000000e+00 9.826252150000000540e-05 1.668246690000000027e-03
0.000000000000000000e+00 9.820749440000000122e-05 1.671538640000000018e-03
