0.000000000000000000e+00 2.773295900000000147e-05 4.684202149999999992e-04
0.000000000000000000e+00 7.825321939999999650e-05 1.320248420000000051e-03
0.000000000000000000e+00 9.612896950000000059e-05 1.617257320000000005e-03
0.000000000000000000e+00 9.636888590000000166e-05 1.627873580000000018e-03
0.000000000000000000e+00 9.743345030000000629e-05 1.640209629999999979e-03
0.000000000000000000e+00 9.738619739999999762e-05 1.641040880000000030e-03
0.000000000000000000e+00 9.718339640000000417e-05 1.634436229999999910e-03
0.000000000000000000e+00 9.674918039999999694e-05 1.631055489999999955e-03
0.000000000000000000e+00 9.803442839999999402e-05 1.649890540000000004e-03
0.000000000000000000e+00 9.709804680000000312e-05 1.637360289999999956e-03
