0.000000000000000000e+00 9.797685389999999622e-05 1.659152550000000080e-03
0.000000000000000000e+00 9.781170120000000335e-05 1.654484369999999942e-03
0.000000000000000000e+00 9.731680510000000170e-05 1.650163710000000046e-03
0.000000000000000000e+00 9.705559429999999796e-05 1.648498919999999987e-03
0.000000000000000000e+00 9.706907620000000637e-05 1.648533229999999935e-03
0.000000000000000000e+00 9.699041789999999651e-05 1.648064949999999973e-03
0.000000000000000000e+00 9.719595919999999341e-05 1.645578740000000050e-03
0.000000000000000000e+00 9.718472439999999678e-05 1.644231840000000017e-03
0.000000000000000000e+00 9.693306340000000054e-05 1.645565789999999971e-03
0.000000000000000000e+00 9.728022070000000006e-05 1.648278410000000079e-03
