0.000000000000000000e+00 2.863862370000000139e-05 1.603217120000000051e-03
0.000000000000000000e+00 8.450286760000000645e-05 3.560186260000000168e-03
0.000000000000000000e+00 1.450985150000000010e-04 5.503921880000000114e-03
0.000000000000000000e+00 2.113007620000000042e-04 7.499961920000000094e-03
0.000000000000000000e+00 2.780360869999999834e-04 9.439043260000000088e-03
0.000000000000000000e+00 3.508863640000000239e-04 1.146190140000000017e-02
0.000000000000000000e+00 4.231441179999999888e-04 1.342979860000000081e-02
0.000000000000000000e+00 4.982087379999999626e-04 1.542505729999999950e-02
0.000000000000000000e+00 5.735329070000000319e-04 1.737518500000000132e-02
0.000000000000000000e+00 6.506225539999999606e-04 1.935278639999999870e-02
0.000000000000000000e+00 7.281323290000000278e-04 2.130348539999999888e-02
0.000000000000000000e+00 8.086551860000000449e-04 2.330414399999999886e-02
0.000000000000000000e+00 8.879720270000000023e-04 2.525651159999999992e-02
0.000000000000000000e+00 9.712721050000000349e-04 2.727747280000000080e-02
0.000000000000000000e+00 1.052765669999999919e-03 2.923500529999999847e-02
