0.000000000000000000e+00 4.934441169999999668e-04 1.927108369999999899e-03
0.000000000000000000e+00 9.976080989999999097e-04 3.882981299999999861e-03
0.000000000000000000e+00 1.498379790000000083e-03 5.827420120000000210e-03
0.000000000000000000e+00 2.015806660000000160e-03 7.835371000000000696e-03
0.000000000000000000e+00 2.519422099999999928e-03 9.786289939999999812e-03
0.000000000000000000e+00 3.039573769999999800e-03 1.180490539999999935e-02
0.000000000000000000e+00 3.541209860000000056e-03 1.373673100000000029e-02
0.000000000000000000e+00 4.057201760000000296e-03 1.573863229999999946e-02
0.000000000000000000e+00 4.558327729999999724e-03 1.768360700000000049e-02
0.000000000000000000e+00 5.064224570000000307e-03 1.964765690000000106e-02
0.000000000000000000e+00 5.569526259999999819e-03 2.160669720000000030e-02
0.000000000000000000e+00 6.085326599999999614e-03 2.360876459999999843e-02
0.000000000000000000e+00 6.586046629999999999e-03 2.555187700000000062e-02
0.000000000000000000e+00 7.108440050000000392e-03 2.757826760000000113e-02
0.000000000000000000e+00 7.611465070000000138e-03 2.953216259999999829e-02
