0.000000000000000000e+00 4.112735750000000241e-05 1.603377509999999928e-03
0.000000000000000000e+00 6.772547649999999969e-05 1.948277430000000228e-03
0.000000000000000000e+00 1.136269345000000058e-04 3.552430609999999815e-03
0.000000000000000000e+00 1.452687335000000157e-04 3.942849269999999795e-03
0.000000000000000000e+00 1.926149804999999812e-04 5.499940959999999671e-03
0.000000000000000000e+00 2.295074395000000023e-04 5.978522740000000515e-03
0.000000000000000000e+00 2.758322945000000678e-04 7.467393259999999949e-03
0.000000000000000000e+00 3.151790834999999499e-04 7.965542739999999580e-03
0.000000000000000000e+00 3.615733565000000009e-04 9.425277859999999300e-03
0.000000000000000000e+00 4.025047285000000509e-04 9.934121339999999259e-03
0.000000000000000000e+00 4.488613254999999436e-04 1.137461486000000167e-02
0.000000000000000000e+00 4.932834565000000868e-04 1.193404723999999702e-02
0.000000000000000000e+00 5.376728935000000056e-04 1.331104626000000242e-02
0.000000000000000000e+00 5.877818865000000378e-04 1.396489173999999715e-02
0.000000000000000000e+00 6.287645634999998890e-04 1.526556576000000394e-02
