1.002340999999999980e+02 5.047119410000000528e-01 4.427353969999999713e-08 -1.800587137379021384e+06
1.001381999999999977e+02 4.965883170000000013e-01 4.878519249999999991e-08 -1.073581931908491068e+06
1.001674000000000007e+02 5.079487099999999700e-01 3.820342630000000324e-08 1.140488956979248207e+06
1.000948999999999955e+02 5.169042579999999498e-01 4.605580219999999876e-08 -9.042723254321062705e+05
1.000755999999999943e+02 5.250125500000000223e-01 3.708915380000000150e-08 1.728055101082533831e+06
9.996500000000000341e+01 5.391602699999999970e-01 4.527623070000000032e-08 1.081115611339887371e+06
9.999599999999999511e+01 5.481316320000000353e-01 5.357447549999999821e-08 -4.876649074543449283e+07
9.990430000000000632e+01 5.562805760000000266e-01 5.340737419999999989e-08 -1.412410252313154982e+06
9.992199999999999704e+01 5.661134669999999813e-01 4.644559309999999880e-08 2.360028400477973744e+06
9.996779999999999688e+01 5.774171479999999912e-01 5.123523080000000263e-08 -7.637971852586045861e+06
9.985240000000000293e+01 5.863499730000000243e-01 5.006570239999999756e-08 7.546682088611468207e+05
9.988970000000000482e+01 5.944617800000000507e-01 6.081454130000000659e-08 5.086216954651787877e+07
9.983440000000000225e+01 6.086209230000000359e-01 6.109292389999999711e-08 -8.605308013116801158e+05
9.977840000000000487e+01 6.175830730000000379e-01 5.067824729999999999e-08 1.521731603526022984e+06
9.968200000000000216e+01 6.257183060000000019e-01 5.602428399999999716e-08 -8.383151892487899400e+06
9.957880000000000109e+01 6.387911229999999607e-01 5.446486849999999779e-08 8.537864242156455293e+06
9.952830000000000155e+01 6.468743750000000015e-01 5.541162189999999707e-08 1.403250007859665900e+06
9.950079999999999814e+01 6.557834280000000016e-01 6.176049269999999507e-08 8.494629746837316453e+07
9.946630000000000393e+01 6.699697399999999803e-01 6.192749599999999524e-08 -3.736500248419229407e+06
9.951000000000000512e+01 6.780836649999999466e-01 5.975596529999999972e-08 3.653000686509917956e+06
9.945019999999999527e+01 6.870353829999999995e-01 6.220647620000000420e-08 4.087020252618443687e+06
9.948779999999999291e+01 6.984147189999999616e-01 6.499073839999999875e-08 -2.862637349430149887e+06
9.946429999999999438e+01 7.082993779999999795e-01 6.153774809999999898e-08 2.336588955091032200e+06
9.952100000000000080e+01 7.163682689999999464e-01 6.499102600000000441e-08 -1.071215739578476408e+06
9.945640000000000214e+01 7.253172190000000130e-01 5.663701319999999712e-08 1.114940854350447888e+06
9.950620000000000687e+01 7.394744559999999467e-01 6.933476030000000645e-08 -9.962410996755806264e+05
9.949240000000000350e+01 7.475751259999999787e-01 6.120352579999999442e-08 5.735614381521414965e+06
9.956850000000000023e+01 7.565206850000000260e-01 6.276317720000000115e-08 -4.090585208140407223e+06
9.946989999999999554e+01 7.679116459999999478e-01 5.997849960000000322e-08 -8.816234355600222945e+06
9.947199999999999420e+01 7.777320229999999945e-01 5.886460260000000040e-08 8.849022434842869407e+05
9.949890000000000612e+01 7.858638049999999708e-01 6.805407189999999657e-08 5.909786756034069695e+06
9.950979999999999848e+01 7.996876099999999932e-01 7.039320960000000106e-08 1.718142507638873300e+06
9.953180000000000405e+01 8.090651269999999950e-01 7.585114859999999978e-08 -1.232997885533206398e+06
9.953149999999999409e+01 8.171681699999999715e-01 6.927932629999999764e-08 -3.257349816087628249e+06
9.959149999999999636e+01 8.293227210000000404e-01 6.554790300000000453e-08 9.558376736585276667e+05
9.951460000000000150e+01 8.374142679999999617e-01 7.401330170000000096e-08 4.323300994595953263e+06
9.956719999999999970e+01 8.472874830000000079e-01 7.629702309999999732e-08 -5.203157104360169731e+06
9.953919999999999391e+01 8.554013710000000215e-01 7.473760680000000431e-08 -1.655769390594483726e+07
9.957769999999999300e+01 8.692278169999999582e-01 7.390256020000000547e-08 -8.707362315735295415e+05
9.962380000000000280e+01 8.785387270000000193e-01 6.320941379999999666e-08 4.549158515519780922e+05
9.953770000000000095e+01 8.866461960000000531e-01 8.103132299999999985e-08 -3.423225585158225615e+06
9.961029999999999518e+01 8.988478800000000435e-01 7.746694090000000409e-08 2.750095147314168047e+06
9.954219999999999402e+01 9.069654419999999551e-01 8.041867950000000239e-08 6.551942461077079643e+05
9.956829999999999359e+01 9.168179260000000053e-01 9.545618029999999419e-08 4.995849339207151788e+05
9.957030000000000314e+01 9.306185380000000507e-01 1.230803359999999890e-07 1.613793565510525077e+05
9.960200000000000387e+01 9.387165269999999673e-01 1.732601680000000049e-07 6.406129221403624251e+04
9.963360000000000127e+01 9.480391830000000075e-01 3.187872980000000034e-07 2.025988252712593385e+04
9.963259999999999650e+01 9.593858090000000338e-01 8.788411869999999649e-07 7.283673508800591662e+03
9.965340000000000487e+01 9.683556150000000029e-01 2.110335980000000012e-06 3.014002771746382678e+03
9.965670000000000073e+01 9.764265090000000535e-01 4.788135109999999619e-06 8.829752922435673099e+02
9.964749999999999375e+01 9.909877710000000173e-01 2.127926700000000112e-05 2.917672791881528838e+02
9.965030000000000143e+01 9.995956470000000316e-01 5.078180759999999764e-05 1.355663017396850023e+02
9.967860000000000298e+01 1.007102270000000077e+00 1.061541450000000038e-04 7.005180188460496993e+01
9.969610000000000127e+01 1.015171660000000031e+00 2.213458999999999978e-04 3.931597727433753420e+01
9.964209999999999923e+01 1.024035639999999914e+00 4.468008069999999921e-04 2.702860985491823698e+01
9.970180000000000575e+01 1.030424889999999927e+00 6.831892129999999697e-04 2.188343248190820134e+01
9.961270000000000380e+01 1.035817329999999981e+00 9.296057659999999896e-04 1.813219322525431920e+01
