0.000000000000000000e+00 6.372354870000000206e-03 1.418912869999999920e-07
0.000000000000000000e+00 1.076605820000000047e-01 1.407217460000000127e-07
0.000000000000000000e+00 2.069277049999999896e-01 1.394411329999999905e-07
0.000000000000000000e+00 3.082459779999999760e-01 1.400538290000000063e-07
0.000000000000000000e+00 4.066439740000000191e-01 1.399421050000000070e-07
0.000000000000000000e+00 5.030950950000000477e-01 1.459566020000000001e-07
0.000000000000000000e+00 5.847858849999999498e-01 1.427822160000000037e-07
0.000000000000000000e+00 6.856403239999999677e-01 1.388280150000000056e-07
0.000000000000000000e+00 7.845105690000000465e-01 1.436171440000000011e-07
0.000000000000000000e+00 8.853601749999999715e-01 1.495205130000000128e-07
0.000000000000000000e+00 9.899830870000000393e-01 7.905396859999999563e-07
0.000000000000000000e+00 1.069841880000000023e+00 1.633590619999999993e-03
0.000000000000000000e+00 1.122368660000000018e+00 6.056948599999999704e-03
0.000000000000000000e+00 1.169526499999999913e+00 1.067049659999999914e-02
0.000000000000000000e+00 1.356554169999999893e+00 3.037746789999999988e-02
0.000000000000000000e+00 1.446155489999999988e+00 4.015038669999999865e-02
0.000000000000000000e+00 1.536671300000000073e+00 5.013685660000000155e-02
0.000000000000000000e+00 1.626539500000000027e+00 6.014241289999999740e-02
0.000000000000000000e+00 1.715345539999999946e+00 7.010386640000000613e-02
0.000000000000000000e+00 1.806018689999999927e+00 8.034540710000000197e-02
0.000000000000000000e+00 1.899042990000000097e+00 9.091368739999999837e-02
0.000000000000000000e+00 1.986171490000000039e+00 1.008703509999999970e-01
0.000000000000000000e+00 1.984660499999999939e+00 1.008769409999999978e-01
0.000000000000000000e+00 1.983174790000000076e+00 1.008777669999999932e-01
0.000000000000000000e+00 1.981724320000000095e+00 1.008682699999999960e-01
0.000000000000000000e+00 1.980420059999999927e+00 1.008703940000000021e-01
0.000000000000000000e+00 1.979275330000000110e+00 1.008781740000000010e-01
0.000000000000000000e+00 1.978214649999999963e+00 1.008846119999999985e-01
0.000000000000000000e+00 1.977064549999999921e+00 1.008727390000000029e-01
0.000000000000000000e+00 1.976041420000000048e+00 1.008663530000000058e-01
0.000000000000000000e+00 1.975051059999999969e+00 1.008591330000000036e-01
0.000000000000000000e+00 1.974294210000000049e+00 1.008682260000000053e-01
0.000000000000000000e+00 1.973570950000000046e+00 1.008760640000000014e-01
0.000000000000000000e+00 1.972761079999999945e+00 1.008648949999999961e-01
0.000000000000000000e+00 1.972248919999999961e+00 1.008899439999999953e-01
0.000000000000000000e+00 1.971566670000000077e+00 1.008823809999999932e-01
0.000000000000000000e+00 1.971018490000000067e+00 1.008869240000000028e-01
0.000000000000000000e+00 1.970608719999999980e+00 1.009027630000000064e-01
0.000000000000000000e+00 1.970157680000000022e+00 1.009082780000000040e-01
0.000000000000000000e+00 1.969476159999999920e+00 1.008882890000000060e-01
