0.000000000000000000e+00 8.764791720000000286e-01 1.480746790000000077e-07
0.000000000000000000e+00 8.754139720000000402e-01 1.459026700000000003e-07
0.000000000000000000e+00 8.852588489999999588e-01 1.428956359999999877e-07
0.000000000000000000e+00 8.796299560000000461e-01 1.439537949999999907e-07
0.000000000000000000e+00 8.815563140000000075e-01 1.433411759999999895e-07
0.000000000000000000e+00 8.803076439999999447e-01 1.456245719999999913e-07
0.000000000000000000e+00 8.712834329999999960e-01 1.397768120000000012e-07
0.000000000000000000e+00 8.954241979999999490e-01 1.416703590000000026e-07
0.000000000000000000e+00 9.166658549999999739e-01 1.381053220000000082e-07
0.000000000000000000e+00 8.668978539999999677e-01 1.340397680000000066e-07
0.000000000000000000e+00 8.867193850000000266e-01 1.407228310000000046e-07
0.000000000000000000e+00 8.522368949999999943e-01 1.416696030000000131e-07
0.000000000000000000e+00 8.506189699999999743e-01 1.371026809999999879e-07
0.000000000000000000e+00 8.489462639999999505e-01 1.397758979999999943e-07
0.000000000000000000e+00 8.218845219999999507e-01 1.381051069999999959e-07
0.000000000000000000e+00 8.236162240000000079e-01 1.410566910000000078e-07
0.000000000000000000e+00 8.290957879999999447e-01 1.377151419999999983e-07
0.000000000000000000e+00 8.334202809999999850e-01 1.411684679999999876e-07
0.000000000000000000e+00 8.382021320000000442e-01 1.349309050000000051e-07
0.000000000000000000e+00 8.265331919999999721e-01 1.395536839999999987e-07
0.000000000000000000e+00 8.250320859999999978e-01 1.424496969999999945e-07
0.000000000000000000e+00 8.307306650000000348e-01 1.468501689999999990e-07
0.000000000000000000e+00 8.327377519999999977e-01 1.441212319999999918e-07
0.000000000000000000e+00 8.328493479999999893e-01 1.465712049999999985e-07
0.000000000000000000e+00 8.361294479999999973e-01 1.414474890000000096e-07
0.000000000000000000e+00 8.390376800000000079e-01 1.439532590000000051e-07
0.000000000000000000e+00 8.442244190000000037e-01 1.389409309999999878e-07
0.000000000000000000e+00 8.450811510000000304e-01 1.394421469999999895e-07
0.000000000000000000e+00 8.534337680000000370e-01 1.382170779999999912e-07
0.000000000000000000e+00 8.536148989999999825e-01 1.350985429999999942e-07
