0.000000000000000000e+00 1.067045129999999897e+00 1.443503419999999900e-03
0.000000000000000000e+00 1.092922130000000047e+00 3.408964720000000163e-03
0.000000000000000000e+00 1.114850820000000020e+00 5.353790150000000032e-03
0.000000000000000000e+00 1.135982419999999937e+00 7.354033369999999660e-03
0.000000000000000000e+00 1.155916949999999943e+00 9.315902259999999865e-03
0.000000000000000000e+00 1.175978940000000028e+00 1.133410370000000056e-02
0.000000000000000000e+00 1.194906220000000019e+00 1.328259340000000066e-02
0.000000000000000000e+00 1.214124760000000025e+00 1.528105469999999945e-02
0.000000000000000000e+00 1.232747379999999948e+00 1.723663879999999884e-02
0.000000000000000000e+00 1.251506089999999904e+00 1.922428890000000071e-02
0.000000000000000000e+00 1.269731310000000057e+00 2.117072840000000164e-02
0.000000000000000000e+00 1.288267360000000084e+00 2.316309769999999948e-02
0.000000000000000000e+00 1.306347350000000018e+00 2.511832929999999880e-02
0.000000000000000000e+00 1.325082649999999918e+00 2.715132509999999832e-02
0.000000000000000000e+00 1.342920450000000043e+00 2.909746759999999946e-02
0.000000000000000000e+00 1.361072510000000069e+00 3.109123470000000125e-02
0.000000000000000000e+00 1.378901230000000089e+00 3.305516120000000224e-02
0.000000000000000000e+00 1.395342899999999942e+00 3.487301289999999998e-02
0.000000000000000000e+00 1.412937190000000065e+00 3.682261879999999821e-02
0.000000000000000000e+00 1.430859260000000077e+00 3.881372639999999818e-02
0.000000000000000000e+00 1.448322740000000053e+00 4.076242010000000193e-02
0.000000000000000000e+00 1.466562289999999935e+00 4.280080020000000263e-02
0.000000000000000000e+00 1.483879120000000107e+00 4.474263540000000122e-02
0.000000000000000000e+00 1.501496109999999939e+00 4.672611589999999676e-02
0.000000000000000000e+00 1.518858449999999971e+00 4.867757379999999856e-02
0.000000000000000000e+00 1.536066649999999978e+00 5.062344359999999821e-02
0.000000000000000000e+00 1.553308179999999927e+00 5.257730590000000287e-02
0.000000000000000000e+00 1.570960899999999993e+00 5.457811299999999755e-02
0.000000000000000000e+00 1.588214669999999940e+00 5.653912299999999669e-02
0.000000000000000000e+00 1.605953249999999999e+00 5.855787590000000042e-02
0.000000000000000000e+00 1.623038009999999920e+00 6.050714799999999671e-02
0.000000000000000000e+00 1.640623890000000085e+00 6.251719790000000165e-02
0.000000000000000000e+00 1.657511060000000036e+00 6.445477650000000502e-02
0.000000000000000000e+00 1.674614569999999913e+00 6.641627329999999496e-02
0.000000000000000000e+00 1.691652649999999980e+00 6.837229129999999877e-02
0.000000000000000000e+00 1.708967080000000083e+00 7.036779479999999420e-02
0.000000000000000000e+00 1.725834459999999959e+00 7.231050860000000358e-02
0.000000000000000000e+00 1.743491410000000075e+00 7.434651100000000401e-02
0.000000000000000000e+00 1.760282979999999942e+00 7.628815229999999503e-02
0.000000000000000000e+00 1.777558980000000011e+00 7.828639369999999820e-02
